0.09168838709592819 0.16672030091285706 -0.06269970536231995
0.08116248995065689 0.18161027133464813 0.02912472002208233
0.23314641416072845 0.3654632270336151 -0.09522150456905365
0.3581424951553345 0.4884536862373352 -0.13899846374988556
0.17673853039741516 0.42676880955696106 -0.12937994301319122
0.014410745352506638 0.31723472476005554 -0.25356563925743103
0.16571588814258575 0.4094196856021881 -0.2572048306465149
0.061834562569856644 0.35074788331985474 -0.2543403208255768
-0.14169184863567352 0.254695862531662 -0.23269535601139069
-0.35565313696861267 0.2566327154636383 -0.2442808896303177
-0.28022119402885437 0.23202987015247345 -0.31739354133605957
-0.2982221841812134 0.07465770840644836 -0.36287155747413635
-0.06751871109008789 0.03381828963756561 -0.2851228415966034
-0.1015903577208519 -0.11423514038324356 -0.5623379945755005
0.19301390647888184 -0.2935047745704651 -0.6949560046195984
0.1747373640537262 -0.5047574639320374 -0.6491876244544983
-0.34857177734375 -0.5927237868309021 -0.5965560078620911
-0.03837304562330246 -0.6264751553535461 -0.5350784659385681
0.01522405818104744 -0.5523725152015686 -0.34253835678100586
0.20297804474830627 -0.5694209933280945 -0.397577702999115
0.4492882192134857 -0.6182870864868164 -0.5078421235084534
0.04798123985528946 0.06818240135908127 -0.046360813081264496
0.04798123985528946 0.06818240135908127 -0.046360813081264496
0.04798123985528946 0.06818240135908127 -0.046360813081264496
